28,4	-1,40	0,48
28,6	-1,28	0,52
28,8	-1,14	0,54
29,0	-0,98	0,54
29,2	-0,80	0,54
29,4	-0,60	0,54
29,6	-0,40	0,54
29,8	-0,20	0,52
30,0	0,02	0,48
30,2	0,22	0,44
30,4	0,42	0,40
30,6	0,62	0,34
30,8	0,80	0,28
31,0	0,96	0,22
31,2	1,12	0,14
31,4	1,28	0,08
31,6	1,38	0,00
31,8	1,50	-0,06
32,0	1,58	-0,14
32,2	1,62	-0,20
32,4	1,66	-0,26
32,6	1,66	-0,32
32,8	1,64	-0,36
33,0	1,58	-0,42
33,2	1,50	-0,46
33,4	1,40	-0,50
33,6	1,28	-0,52
33,8	1,14	-0,54
34,0	0,98	-0,56
34,2	0,80	-0,56
34,4	0,60	-0,56
34,6	0,40	-0,54
34,8	0,20	-0,52
35,0	-0,02	-0,48
35,2	-0,22	-0,44
35,4	-0,42	-0,40
35,6	-0,62	-0,34
35,8	-0,80	-0,28
36,0	-0,98	-0,22
36,2	-1,14	-0,16
36,4	-1,28	-0,08
36,6	-1,40	-0,02
36,8	-1,50	0,06
37,0	-1,58	0,12
37,2	-1,62	0,20
37,4	-1,66	0,26
37,6	-1,66	0,30
37,8	-1,64	0,36
38,0	-1,58	0,40
38,2	-1,50	0,44
38,4	-1,40	0,48
38,6	-1,28	0,52
38,8	-1,14	0,54
39,0	-0,98	0,54
39,2	-0,80	0,54
39,4	-0,60	0,54
39,6	-0,40	0,54
39,8	-0,20	0,52
40,0	0,02	0,48
40,2	0,22	0,44
40,4	0,42	0,40
40,6	0,62	0,34
40,8	0,80	0,28
41,0	0,98	0,22
41,2	1,12	0,14
41,4	1,26	0,08
41,6	1,40	0,00
41,8	1,50	-0,06
42,0	1,58	-0,14
42,2	1,62	-0,20
42,4	1,66	-0,26
42,6	1,66	-0,32
42,8	1,64	-0,38
43,0	1,58	-0,42
43,2	1,50	-0,46
43,4	1,40	-0,50
43,6	1,28	-0,52
43,8	1,14	-0,54
44,0	0,98	-0,56
44,2	0,80	-0,56
44,4	0,60	-0,56
44,6	0,40	-0,54
44,8	0,20	-0,52
45,0	-0,02	-0,48
45,2	-0,22	-0,44
45,4	-0,42	-0,40
45,6	-0,62	-0,34
45,8	-0,80	-0,28
46,0	-0,98	-0,22
46,2	-1,14	-0,16
46,4	-1,28	-0,08
46,6	-1,40	-0,02
46,8	-1,50	0,06
47,0	-1,58	0,12
47,2	-1,62	0,20
47,4	-1,66	0,26
47,6	-1,66	0,30
47,8	-1,64	0,36
48,0	-1,58	0,40
48,2	-1,50	0,44
48,4	-1,40	0,48
48,6	-1,28	0,52
48,8	-1,14	0,54
49,0	-0,98	0,54
49,2	-0,80	0,54
49,4	-0,60	0,54
49,6	-0,40	0,54
49,8	-0,20	0,50
50,0	0,02	0,48
50,2	0,22	0,44
50,4	0,42	0,40
50,6	0,62	0,34
50,8	0,80	0,28
51,0	0,98	0,22
51,2	1,12	0,14
51,4	1,26	0,08
51,6	1,40	0,00
51,8	1,50	-0,06
52,0	1,58	-0,14
52,2	1,62	-0,20
52,4	1,66	-0,26
52,6	1,66	-0,32
52,8	1,64	-0,36
53,0	1,58	-0,42
53,2	1,50	-0,46
53,4	1,40	-0,50
53,6	1,28	-0,52
53,8	1,14	-0,54
54,0	0,98	-0,56
54,2	0,80	-0,56
54,4	0,60	-0,56
54,6	0,40	-0,54
54,8	0,20	-0,52
55,0	-0,02	-0,48
55,2	-0,22	-0,44
55,4	-0,42	-0,40
55,6	-0,62	-0,34
55,8	-0,80	-0,28
56,0	-0,98	-0,22
56,2	-1,14	-0,14
56,4	-1,28	-0,08
56,6	-1,40	-0,02
56,8	-1,50	0,06
57,0	-1,58	0,12
57,2	-1,62	0,20
57,4	-1,66	0,26
57,6	-1,66	0,30
57,8	-1,64	0,36
58,0	-1,58	0,40
58,2	-1,50	0,44
58,4	-1,40	0,48
58,6	-1,28	0,52
58,8	-1,14	0,54
59,0	-0,98	0,54
59,2	-0,80	0,54
59,4	-0,60	0,54
59,6	-0,40	0,54
59,8	-0,20	0,50
60,0	0,02	0,48
60,2	0,22	0,44
60,4	0,42	0,40
60,6	0,62	0,34
60,8	0,80	0,28
61,0	0,96	0,22
61,2	1,14	0,14
61,4	1,26	0,08
61,6	1,40	0,00
61,8	1,50	-0,06
62,0	1,58	-0,14
62,2	1,62	-0,20
62,4	1,66	-0,26
62,6	1,66	-0,32
62,8	1,64	-0,38
63,0	1,58	-0,42
63,2	1,50	-0,46
63,4	1,40	-0,50
63,6	1,28	-0,52
63,8	1,14	-0,54
64,0	0,98	-0,56
64,2	0,80	-0,56
64,4	0,60	-0,56
64,6	0,40	-0,54
64,8	0,20	-0,52
65,0	-0,02	-0,48
65,2	-0,22	-0,44
65,4	-0,42	-0,40
65,6	-0,62	-0,34
65,8	-0,80	-0,28
66,0	-0,98	-0,22
66,2	-1,14	-0,14
66,4	-1,28	-0,08
66,6	-1,40	-0,02
66,8	-1,50	0,06
67,0	-1,58	0,12
67,2	-1,62	0,18
67,4	-1,66	0,26
67,6	-1,66	0,30
67,8	-1,64	0,36
68,0	-1,58	0,40
68,2	-1,50	0,44
68,4	-1,40	0,48
68,6	-1,28	0,52
68,8	-1,14	0,54
69,0	-0,98	0,54
69,2	-0,80	0,54
69,4	-0,60	0,54
69,6	-0,40	0,54
69,8	-0,20	0,52
70,0	0,02	0,48
70,2	0,22	0,44
70,4	0,42	0,40
70,6	0,62	0,34
70,8	0,80	0,28
71,0	0,98	0,22
71,2	1,12	0,14
71,4	1,26	0,08
71,6	1,40	0,00
71,8	1,50	-0,06
72,0	1,58	-0,14
72,2	1,62	-0,20
72,4	1,66	-0,26
72,6	1,66	-0,32
72,8	1,64	-0,36
73,0	1,58	-0,42
73,2	1,50	-0,46
73,4	1,40	-0,50
73,6	1,28	-0,52
73,8	1,14	-0,54
74,0	0,98	-0,56
74,2	0,80	-0,56
74,4	0,60	-0,56
74,6	0,40	-0,54
74,8	0,20	-0,52
75,0	-0,02	-0,48
75,2	-0,22	-0,44
75,4	-0,42	-0,40
75,6	-0,62	-0,34
75,8	-0,80	-0,28
76,0	-0,98	-0,22
76,2	-1,14	-0,14
76,4	-1,28	-0,08
76,6	-1,40	-0,02
76,8	-1,50	0,06
77,0	-1,58	0,12
77,2	-1,62	0,20
77,4	-1,66	0,26
77,6	-1,66	0,30
77,8	-1,64	0,36
78,0	-1,58	0,40
78,2	-1,50	0,44
78,4	-1,40	0,48
78,6	-1,28	0,52
78,8	-1,14	0,54
79,0	-0,98	0,54
79,2	-0,80	0,54
79,4	-0,60	0,54
79,6	-0,40	0,54
79,8	-0,20	0,52
80,0	0,02	0,48
80,2	0,22	0,44
80,4	0,42	0,40
80,6	0,62	0,34
80,8	0,80	0,28
81,0	0,96	0,22
81,2	1,12	0,14
81,4	1,26	0,08
81,6	1,40	0,00
81,8	1,50	-0,06
82,0	1,58	-0,14
82,2	1,62	-0,20
82,4	1,66	-0,26
82,6	1,66	-0,32
82,8	1,64	-0,36
83,0	1,58	-0,42
83,2	1,50	-0,46
83,4	1,40	-0,50
83,6	1,28	-0,52
83,8	1,14	-0,54
84,0	0,98	-0,56
84,2	0,80	-0,56
84,4	0,60	-0,56
84,6	0,40	-0,54
84,8	0,20	-0,52
85,0	-0,02	-0,48
85,2	-0,22	-0,44
85,4	-0,42	-0,40
85,6	-0,62	-0,34
85,8	-0,80	-0,28
86,0	-0,98	-0,22
86,2	-1,14	-0,16
86,4	-1,28	-0,08
86,6	-1,40	-0,02
86,8	-1,50	0,06
87,0	-1,58	0,12
87,2	-1,62	0,18
87,4	-1,66	0,26
87,6	-1,66	0,30
87,8	-1,64	0,36
88,0	-1,58	0,40
88,2	-1,50	0,44
88,4	-1,40	0,48
88,6	-1,28	0,52
88,8	-1,14	0,54
89,0	-0,98	0,54
89,2	-0,80	0,54
89,4	-0,60	0,54
89,6	-0,40	0,54
89,8	-0,20	0,52
90,0	0,02	0,48
90,2	0,22	0,44
90,4	0,42	0,40
90,6	0,62	0,34
90,8	0,80	0,28
91,0	0,98	0,22
91,2	1,12	0,14
91,4	1,26	0,08
91,6	1,40	0,00
91,8	1,50	-0,06
92,0	1,58	-0,14
92,2	1,62	-0,20
92,4	1,66	-0,26
92,6	1,66	-0,32
92,8	1,64	-0,36
93,0	1,58	-0,42
93,2	1,50	-0,46
93,4	1,40	-0,50
93,6	1,28	-0,52
93,8	1,14	-0,54
94,0	0,98	-0,56
94,2	0,80	-0,56
94,4	0,60	-0,56
94,6	0,40	-0,54
94,8	0,20	-0,52
95,0	-0,02	-0,48
95,2	-0,22	-0,44
95,4	-0,42	-0,40
95,6	-0,62	-0,34
95,8	-0,80	-0,28
96,0	-0,98	-0,22
96,2	-1,14	-0,14
96,4	-1,28	-0,08
96,6	-1,40	-0,02
96,8	-1,50	0,06
97,0	-1,58	0,12
97,2	-1,62	0,18
97,4	-1,66	0,26
97,6	-1,66	0,30
97,8	-1,64	0,36
98,0	-1,58	0,40
98,2	-1,50	0,44
98,4	-1,40	0,48
98,6	-1,28	0,52
98,8	-1,14	0,54
99,0	-0,98	0,54
99,2	-0,80	0,54
99,4	-0,60	0,54
99,6	-0,40	0,54
99,8	-0,20	0,52
100,0	0,02	0,48
